model,prompt_lang,adj_lang,intervention_lang,measure_lang,ablation_method,amplification_method,zero_ablation_mean,target_amplification_mean,original_mean,combined_mean,combined_minus_original,combined_minus_zero_ablation,combined_minus_target_amplification,combined_n,zero_ablation_n,target_amplification_n
qwen3-4b,en,es,fr,ja,desc,desc,-15.990707155257937,-13.494671568578603,-15.97132316468254,-15.990707155257937,-0.019383990575397192,0.0,-2.4960355866793336,126.0,126.0,2.0
qwen3-4b,en,es,fr,ja,desc,freq,-15.990707155257937,-5.222332389987246,-15.97132316468254,-12.459949523683578,3.5113736409989613,3.5307576315743585,-7.237617133696332,126.0,126.0,2.0
qwen3-4b,en,es,fr,ja,desc,val,-15.990707155257937,-9.419580576371173,-15.97132316468254,-3.8014632936507935,12.169859871031747,12.189243861607142,5.618117282720379,126.0,126.0,2.0
qwen3-4b,en,es,fr,ja,freq,desc,-15.693578810918899,-13.494671568578603,-15.97132316468254,-15.621620783730158,0.3497023809523814,0.07195802718874056,-2.126949215151555,126.0,126.0,2.0
qwen3-4b,en,es,fr,ja,freq,freq,-15.693578810918899,-5.222332389987246,-15.97132316468254,-15.693578810918899,0.2777443537636408,0.0,-10.471246420931653,126.0,126.0,2.0
qwen3-4b,en,es,fr,ja,freq,val,-15.693578810918899,-9.419580576371173,-15.97132316468254,-3.920138888888889,12.05118427579365,11.77343992203001,5.499441687482284,126.0,126.0,2.0
qwen3-4b,en,es,fr,ja,val,desc,-16.52455744667659,-13.494671568578603,-15.97132316468254,-15.86105685763889,0.11026630704365026,0.6635005890376995,-2.366385289060286,126.0,126.0,2.0
qwen3-4b,en,es,fr,ja,val,freq,-16.52455744667659,-5.222332389987246,-15.97132316468254,-11.653944227430555,4.317378937251984,4.870613219246033,-6.4316118374433096,126.0,126.0,2.0
qwen3-4b,en,es,fr,ja,val,val,-16.52455744667659,-9.419580576371173,-15.97132316468254,-16.52455744667659,-0.5532342819940492,0.0,-7.104976870305416,126.0,126.0,2.0
qwen3-4b,en,es,fr,ko,desc,desc,-19.177452256944445,-16.526330753248565,-19.149763997395834,-19.177452256944445,-0.027688259548611427,0.0,-2.6511215036958795,135.0,135.0,2.0
qwen3-4b,en,es,fr,ko,desc,freq,-19.177452256944445,-9.34412617586097,-19.149763997395834,-17.247121796784576,1.9026422006112576,1.930330460159869,-7.9029956209236065,135.0,135.0,2.0
qwen3-4b,en,es,fr,ko,desc,val,-19.177452256944445,-12.508858816964286,-19.149763997395834,-8.301851851851852,10.847912145543981,10.875600405092593,4.207006965112434,135.0,135.0,2.0
qwen3-4b,en,es,fr,ko,freq,desc,-18.92933666087963,-16.526330753248565,-19.149763997395834,-18.818420862268518,0.33134313512731595,0.11091579861111356,-2.292090109019952,135.0,135.0,2.0
qwen3-4b,en,es,fr,ko,freq,freq,-18.92933666087963,-9.34412617586097,-19.149763997395834,-18.92933666087963,0.2204273365162024,0.0,-9.585210485018662,135.0,135.0,2.0
qwen3-4b,en,es,fr,ko,freq,val,-18.92933666087963,-12.508858816964286,-19.149763997395834,-8.051909722222222,11.097854275173612,10.87742693865741,4.456949094742065,135.0,135.0,2.0
qwen3-4b,en,es,fr,ko,val,desc,-19.25915617766204,-16.526330753248565,-19.149763997395834,-18.562275752314815,0.587488245081019,0.6968804253472243,-2.035944999066249,135.0,135.0,2.0
qwen3-4b,en,es,fr,ko,val,freq,-19.25915617766204,-9.34412617586097,-19.149763997395834,-15.869842303240741,3.2799216941550924,3.3893138744212976,-6.525716127379772,135.0,135.0,2.0
qwen3-4b,en,es,fr,ko,val,val,-19.25915617766204,-12.508858816964286,-19.149763997395834,-19.25915617766204,-0.10939218026620523,0.0,-6.750297360697752,135.0,135.0,2.0
qwen3-4b,en,es,fr,zh,desc,desc,-13.92848495609504,-11.982401945153061,-13.90444214876033,-13.92848495609504,-0.02404280733471076,0.0,-1.9460830109419796,121.0,121.0,2.0
qwen3-4b,en,es,fr,zh,desc,freq,-13.92848495609504,-5.073257134885204,-13.90444214876033,-11.275021387525827,2.6294207612345026,2.6534635685692134,-6.201764252640623,121.0,121.0,2.0
qwen3-4b,en,es,fr,zh,desc,val,-13.92848495609504,-8.694844148596939,-13.90444214876033,-1.8990185950413223,12.005423553719007,12.029466361053718,6.795825553555616,121.0,121.0,2.0
qwen3-4b,en,es,fr,zh,freq,desc,-13.574428589876034,-11.982401945153061,-13.90444214876033,-13.507715650826446,0.3967264979338836,0.0667129390495873,-1.5253137056733852,121.0,121.0,2.0
qwen3-4b,en,es,fr,zh,freq,freq,-13.574428589876034,-5.073257134885204,-13.90444214876033,-13.574428589876034,0.3300135588842963,0.0,-8.501171454990828,121.0,121.0,2.0
qwen3-4b,en,es,fr,zh,freq,val,-13.574428589876034,-8.694844148596939,-13.90444214876033,-1.9098657024793388,11.994576446280991,11.664562887396695,6.7849784461176,121.0,121.0,2.0
qwen3-4b,en,es,fr,zh,val,desc,-14.585154635847108,-11.982401945153061,-13.90444214876033,-14.092176200929751,-0.18773405216942152,0.49297843491735627,-2.1097742557766903,121.0,121.0,2.0
qwen3-4b,en,es,fr,zh,val,freq,-14.585154635847108,-5.073257134885204,-13.90444214876033,-11.005654579351756,2.898787569408574,3.579500056495352,-5.9323974444665515,121.0,121.0,2.0
qwen3-4b,en,es,fr,zh,val,val,-14.585154635847108,-8.694844148596939,-13.90444214876033,-14.585154635847108,-0.6807124870867778,0.0,-5.890310487250169,121.0,121.0,2.0
qwen3-4b,en,es,ja,de,desc,desc,-11.026619203629032,-8.90951849489796,-11.026619203629032,-11.026619203629032,0.0,0.0,-2.1171007087310727,124.0,124.0,2.0
qwen3-4b,en,es,ja,de,desc,freq,-11.026619203629032,-5.843221859056123,-11.026619203629032,-3.890498991935484,7.136120211693548,7.136120211693548,1.952722867120639,124.0,124.0,2.0
qwen3-4b,en,es,ja,de,desc,val,-11.026619203629032,-7.083805006377551,-11.026619203629032,-4.314327116935484,6.712292086693548,6.712292086693548,2.769477889442067,124.0,124.0,2.0
qwen3-4b,en,es,ja,de,freq,desc,-10.981051537298388,-8.90951849489796,-11.026619203629032,-11.108587449596774,-0.08196824596774199,-0.12753591229838612,-2.1990689546988147,124.0,124.0,2.0
qwen3-4b,en,es,ja,de,freq,freq,-10.981051537298388,-5.843221859056123,-11.026619203629032,-10.981051537298388,0.04556766633064413,0.0,-5.137829678242265,124.0,124.0,2.0
qwen3-4b,en,es,ja,de,freq,val,-10.981051537298388,-7.083805006377551,-11.026619203629032,-5.415007560483871,5.611611643145161,5.566043976814517,1.6687974458936798,124.0,124.0,2.0
qwen3-4b,en,es,ja,de,val,desc,-11.606933101530998,-8.90951849489796,-11.026619203629032,-11.296780493951612,-0.27016129032258007,0.31015260757938634,-2.3872619990536528,124.0,124.0,2.0
qwen3-4b,en,es,ja,de,val,freq,-11.606933101530998,-5.843221859056123,-11.026619203629032,-4.978877898185484,6.047741305443548,6.6280552033455145,0.8643439608706389,124.0,124.0,2.0
qwen3-4b,en,es,ja,de,val,val,-11.606933101530998,-7.083805006377551,-11.026619203629032,-11.606933101530998,-0.5803138979019664,0.0,-4.523128095153448,124.0,124.0,2.0
qwen3-4b,en,es,ja,en,desc,desc,-6.920224471830986,-5.293207908163265,-6.920224471830986,-6.920224471830986,0.0,0.0,-1.6270165636677207,142.0,142.0,2.0
qwen3-4b,en,es,ja,en,desc,freq,-6.920224471830986,-2.1159643056441326,-6.920224471830986,1.3656263754401408,8.285850847271126,8.285850847271126,3.481590681084273,142.0,142.0,2.0
qwen3-4b,en,es,ja,en,desc,val,-6.920224471830986,-3.704081632653061,-6.920224471830986,0.14381602112676056,7.064040492957747,7.064040492957747,3.8478976537798215,142.0,142.0,2.0
qwen3-4b,en,es,ja,en,freq,desc,-6.876320422535211,-5.293207908163265,-6.920224471830986,-6.87731073943662,0.04291373239436602,-0.0009903169014089386,-1.5841028312733547,142.0,142.0,2.0
qwen3-4b,en,es,ja,en,freq,freq,-6.876320422535211,-2.1159643056441326,-6.920224471830986,-6.876320422535211,0.04390404929577496,0.0,-4.760356116891078,142.0,142.0,2.0
qwen3-4b,en,es,ja,en,freq,val,-6.876320422535211,-3.704081632653061,-6.920224471830986,-0.5440140845070423,6.376210387323944,6.332306338028169,3.160067548146019,142.0,142.0,2.0
qwen3-4b,en,es,ja,en,val,desc,-7.791861977375729,-5.293207908163265,-6.920224471830986,-7.380261058538732,-0.46003658670774605,0.4116009188369967,-2.087053150375467,142.0,142.0,2.0
qwen3-4b,en,es,ja,en,val,freq,-7.791861977375729,-2.1159643056441326,-6.920224471830986,-0.12079115316901408,6.799433318661972,7.671070824206715,1.9951731524751186,142.0,142.0,2.0
qwen3-4b,en,es,ja,en,val,val,-7.791861977375729,-3.704081632653061,-6.920224471830986,-7.791861977375729,-0.8716375055447427,0.0,-4.087780344722668,142.0,142.0,2.0
qwen3-4b,en,es,ja,es,desc,desc,-1.5233812949640289,0.0,-1.5233812949640289,-1.5233812949640289,0.0,0.0,-1.5233812949640289,139.0,139.0,2.0
qwen3-4b,en,es,ja,es,desc,freq,-1.5233812949640289,0.0,-1.5233812949640289,-0.9181514163669064,0.6052298785971224,0.6052298785971224,-0.9181514163669064,139.0,139.0,2.0
qwen3-4b,en,es,ja,es,desc,val,-1.5233812949640289,0.0,-1.5233812949640289,-0.7769784172661871,0.7464028776978417,0.7464028776978417,-0.7769784172661871,139.0,139.0,2.0
qwen3-4b,en,es,ja,es,freq,desc,-1.5173111510791366,0.0,-1.5233812949640289,-1.4948291366906474,0.028552158273381423,0.02248201438848918,-1.4948291366906474,139.0,139.0,2.0
qwen3-4b,en,es,ja,es,freq,freq,-1.5173111510791366,0.0,-1.5233812949640289,-1.5173111510791366,0.006070143884892243,0.0,-1.5173111510791366,139.0,139.0,2.0
qwen3-4b,en,es,ja,es,freq,val,-1.5173111510791366,0.0,-1.5233812949640289,-0.8851169064748201,0.6382643884892087,0.6321942446043165,-0.8851169064748201,139.0,139.0,2.0
qwen3-4b,en,es,ja,es,val,desc,-1.5941434352517985,0.0,-1.5233812949640289,-1.5619379496402879,-0.03855665467625902,0.0322054856115106,-1.5619379496402879,139.0,139.0,2.0
qwen3-4b,en,es,ja,es,val,freq,-1.5941434352517985,0.0,-1.5233812949640289,-1.0821401472571943,0.44124114770683454,0.5120032879946042,-1.0821401472571943,139.0,139.0,2.0
qwen3-4b,en,es,ja,es,val,val,-1.5941434352517985,0.0,-1.5233812949640289,-1.5941434352517985,-0.07076214028776961,0.0,-1.5941434352517985,139.0,139.0,2.0
qwen3-4b,en,es,ja,fr,desc,desc,-5.403545673076923,-3.0189532844387754,-5.403545673076923,-5.403545673076923,0.0,0.0,-2.384592388638148,130.0,130.0,2.0
qwen3-4b,en,es,ja,fr,desc,freq,-5.403545673076923,-2.1724155970982144,-5.403545673076923,-1.4668419471153846,3.9367037259615385,3.9367037259615385,0.7055736499828298,130.0,130.0,2.0
qwen3-4b,en,es,ja,fr,desc,val,-5.403545673076923,-2.333466198979592,-5.403545673076923,-1.5938701923076923,3.809675480769231,3.809675480769231,0.7395960066718996,130.0,130.0,2.0
qwen3-4b,en,es,ja,fr,freq,desc,-5.363861553485577,-3.0189532844387754,-5.403545673076923,-5.3502554086538465,0.05329026442307683,0.013606144831730838,-2.331302124215071,130.0,130.0,2.0
qwen3-4b,en,es,ja,fr,freq,freq,-5.363861553485577,-2.1724155970982144,-5.403545673076923,-5.363861553485577,0.03968411959134599,0.0,-3.191445956387363,130.0,130.0,2.0
qwen3-4b,en,es,ja,fr,freq,val,-5.363861553485577,-2.333466198979592,-5.403545673076923,-2.2763221153846156,3.1272235576923078,3.0875394381009618,0.05714408359497636,130.0,130.0,2.0
qwen3-4b,en,es,ja,fr,val,desc,-5.719561298076923,-3.0189532844387754,-5.403545673076923,-5.4847055288461535,-0.08115985576923013,0.23485576923076934,-2.465752244407378,130.0,130.0,2.0
qwen3-4b,en,es,ja,fr,val,freq,-5.719561298076923,-2.1724155970982144,-5.403545673076923,-2.0850435697115386,3.3185021033653848,3.6345177283653842,0.08737202738667582,130.0,130.0,2.0
qwen3-4b,en,es,ja,fr,val,val,-5.719561298076923,-2.333466198979592,-5.403545673076923,-5.719561298076923,-0.31601562499999947,0.0,-3.386095099097331,130.0,130.0,2.0
qwen3-4b,en,es,ja,ja,desc,desc,-15.97132316468254,-13.494671568578603,-15.97132316468254,-15.97132316468254,0.0,0.0,-2.4766515961039364,126.0,126.0,2.0
qwen3-4b,en,es,ja,ja,desc,freq,-15.97132316468254,-5.222332389987246,-15.97132316468254,5.780420696924603,21.751743861607142,21.751743861607142,11.002753086911849,126.0,126.0,2.0
qwen3-4b,en,es,ja,ja,desc,val,-15.97132316468254,-9.419580576371173,-15.97132316468254,0.7707093253968254,16.742032490079364,16.742032490079364,10.190289901767999,126.0,126.0,2.0
qwen3-4b,en,es,ja,ja,freq,desc,-15.895492311507937,-13.494671568578603,-15.97132316468254,-15.753324962797619,0.21799820188492092,0.1421673487103181,-2.2586533942190155,126.0,126.0,2.0
qwen3-4b,en,es,ja,ja,freq,freq,-15.895492311507937,-5.222332389987246,-15.97132316468254,-15.895492311507937,0.07583085317460281,0.0,-10.673159921520691,126.0,126.0,2.0
qwen3-4b,en,es,ja,ja,freq,val,-15.895492311507937,-9.419580576371173,-15.97132316468254,-6.424975198412699,9.546347966269842,9.470517113095237,2.9946053779584743,126.0,126.0,2.0
qwen3-4b,en,es,ja,ja,val,desc,-16.69898429749504,-13.494671568578603,-15.97132316468254,-15.691162109375,0.28016105530753954,1.0078221881200413,-2.196490540796397,126.0,126.0,2.0
qwen3-4b,en,es,ja,ja,val,freq,-16.69898429749504,-5.222332389987246,-15.97132316468254,2.687282986111111,18.658606150793652,19.386267283606152,7.9096153760983565,126.0,126.0,2.0
qwen3-4b,en,es,ja,ja,val,val,-16.69898429749504,-9.419580576371173,-15.97132316468254,-16.69898429749504,-0.7276611328125018,0.0,-7.2794037211238685,126.0,126.0,2.0
qwen3-4b,en,es,ja,ko,desc,desc,-19.149763997395834,-16.526330753248565,-19.149763997395834,-19.149763997395834,0.0,0.0,-2.623433244147268,135.0,135.0,2.0
qwen3-4b,en,es,ja,ko,desc,freq,-19.149763997395834,-9.34412617586097,-19.149763997395834,-6.352546296296296,12.797217701099537,12.797217701099537,2.9915798795646733,135.0,135.0,2.0
qwen3-4b,en,es,ja,ko,desc,val,-19.149763997395834,-12.508858816964286,-19.149763997395834,-7.406510416666666,11.743253580729167,11.743253580729167,5.10234840029762,135.0,135.0,2.0
qwen3-4b,en,es,ja,ko,freq,desc,-19.061186952944155,-16.526330753248565,-19.149763997395834,-19.138706235532407,0.011057761863426663,-0.07751928258825203,-2.6123754822838414,135.0,135.0,2.0
qwen3-4b,en,es,ja,ko,freq,freq,-19.061186952944155,-9.34412617586097,-19.149763997395834,-19.061186952944155,0.08857704445167869,0.0,-9.717060777083185,135.0,135.0,2.0
qwen3-4b,en,es,ja,ko,freq,val,-19.061186952944155,-12.508858816964286,-19.149763997395834,-11.087210648148147,8.062553349247686,7.9739763047960075,1.421648168816139,135.0,135.0,2.0
qwen3-4b,en,es,ja,ko,val,desc,-19.61886644716616,-16.526330753248565,-19.149763997395834,-19.044945384837963,0.10481861255787095,0.5739210623281963,-2.518614631589397,135.0,135.0,2.0
qwen3-4b,en,es,ja,ko,val,freq,-19.61886644716616,-9.34412617586097,-19.149763997395834,-7.467172580295139,11.682591417100696,12.151693866871021,1.8769535955658307,135.0,135.0,2.0
qwen3-4b,en,es,ja,ko,val,val,-19.61886644716616,-12.508858816964286,-19.149763997395834,-19.61886644716616,-0.46910244977032534,0.0,-7.110007630201872,135.0,135.0,2.0
qwen3-4b,en,es,ja,zh,desc,desc,-13.90444214876033,-11.982401945153061,-13.90444214876033,-13.90444214876033,0.0,0.0,-1.9220402036072688,121.0,121.0,2.0
qwen3-4b,en,es,ja,zh,desc,freq,-13.90444214876033,-5.073257134885204,-13.90444214876033,1.5892223011363635,15.493664449896693,15.493664449896693,6.662479436021568,121.0,121.0,2.0
qwen3-4b,en,es,ja,zh,desc,val,-13.90444214876033,-8.694844148596939,-13.90444214876033,-1.0228564049586777,12.881585743801653,12.881585743801653,7.671987743638262,121.0,121.0,2.0
qwen3-4b,en,es,ja,zh,freq,desc,-13.815922004132231,-11.982401945153061,-13.90444214876033,-13.800159801136363,0.10428234762396649,0.015762202995867725,-1.8177578559833023,121.0,121.0,2.0
qwen3-4b,en,es,ja,zh,freq,freq,-13.815922004132231,-5.073257134885204,-13.90444214876033,-13.815922004132231,0.08852014462809876,0.0,-8.742664869247026,121.0,121.0,2.0
qwen3-4b,en,es,ja,zh,freq,val,-13.815922004132231,-8.694844148596939,-13.90444214876033,-4.047778925619835,9.856663223140494,9.768143078512395,4.647065222977104,121.0,121.0,2.0
qwen3-4b,en,es,ja,zh,val,desc,-14.810240185950413,-11.982401945153061,-13.90444214876033,-14.198581159607437,-0.2941390108471076,0.6116590263429753,-2.2161792144543764,121.0,121.0,2.0
qwen3-4b,en,es,ja,zh,val,freq,-14.810240185950413,-5.073257134885204,-13.90444214876033,0.8040902634297521,14.708532412190081,15.614330449380164,5.8773473983149565,121.0,121.0,2.0
qwen3-4b,en,es,ja,zh,val,val,-14.810240185950413,-8.694844148596939,-13.90444214876033,-14.810240185950413,-0.9057980371900829,0.0,-6.115396037353474,121.0,121.0,2.0
qwen3-4b,en,es,ko,de,desc,desc,-11.026619203629032,-8.90951849489796,-11.026619203629032,-11.026619203629032,0.0,0.0,-2.1171007087310727,124.0,124.0,2.0
qwen3-4b,en,es,ko,de,desc,freq,-11.026619203629032,-5.843221859056123,-11.026619203629032,-4.0358734130859375,6.9907457905430945,6.9907457905430945,1.8073484459701854,124.0,124.0,2.0
qwen3-4b,en,es,ko,de,desc,val,-11.026619203629032,-7.083805006377551,-11.026619203629032,-4.72038810483871,6.306231098790322,6.306231098790322,2.363416901538841,124.0,124.0,2.0
qwen3-4b,en,es,ko,de,freq,desc,-11.020129788306452,-8.90951849489796,-11.026619203629032,-11.020129788306452,0.006489415322580072,0.0,-2.1106112934084926,124.0,124.0,2.0
qwen3-4b,en,es,ko,de,freq,freq,-11.020129788306452,-5.843221859056123,-11.026619203629032,-11.020129788306452,0.006489415322580072,0.0,-5.176907929250329,124.0,124.0,2.0
qwen3-4b,en,es,ko,de,freq,val,-11.020129788306452,-7.083805006377551,-11.026619203629032,-5.4931640625,5.533455141129032,5.526965725806452,1.5906409438775508,124.0,124.0,2.0
qwen3-4b,en,es,ko,de,val,desc,-11.602816674017138,-8.90951849489796,-11.026619203629032,-11.45455834173387,-0.4279391381048381,0.1482583322832678,-2.545039846835911,124.0,124.0,2.0
qwen3-4b,en,es,ko,de,val,freq,-11.602816674017138,-5.843221859056123,-11.026619203629032,-4.103084441154234,6.923534762474798,7.499732232862904,1.740137417901889,124.0,124.0,2.0
qwen3-4b,en,es,ko,de,val,val,-11.602816674017138,-7.083805006377551,-11.026619203629032,-11.602816674017138,-0.5761974703881059,0.0,-4.519011667639587,124.0,124.0,2.0
qwen3-4b,en,es,ko,en,desc,desc,-6.920224471830986,-5.293207908163265,-6.920224471830986,-6.920224471830986,0.0,0.0,-1.6270165636677207,142.0,142.0,2.0
qwen3-4b,en,es,ko,en,desc,freq,-6.920224471830986,-2.1159643056441326,-6.920224471830986,-0.14506423305457747,6.775160238776409,6.775160238776409,1.9709000725895551,142.0,142.0,2.0
qwen3-4b,en,es,ko,en,desc,val,-6.920224471830986,-3.704081632653061,-6.920224471830986,0.40127090669014087,7.321495378521127,7.321495378521127,4.105352539343202,142.0,142.0,2.0
qwen3-4b,en,es,ko,en,freq,desc,-6.879731514084507,-5.293207908163265,-6.920224471830986,-6.879731514084507,0.040492957746478986,0.0,-1.5865236059212418,142.0,142.0,2.0
qwen3-4b,en,es,ko,en,freq,freq,-6.879731514084507,-2.1159643056441326,-6.920224471830986,-6.879731514084507,0.040492957746478986,0.0,-4.763767208440374,142.0,142.0,2.0
qwen3-4b,en,es,ko,en,freq,val,-6.879731514084507,-3.704081632653061,-6.920224471830986,0.31866197183098594,7.238886443661972,7.198393485915493,4.022743604484047,142.0,142.0,2.0
qwen3-4b,en,es,ko,en,val,desc,-7.822520081426056,-5.293207908163265,-6.920224471830986,-7.626196632922535,-0.705972161091549,0.19632344850352101,-2.3329887247592698,142.0,142.0,2.0
qwen3-4b,en,es,ko,en,val,freq,-7.822520081426056,-2.1159643056441326,-6.920224471830986,-0.8605604574713909,6.059664014359595,6.961959623954665,1.2554038481727416,142.0,142.0,2.0
qwen3-4b,en,es,ko,en,val,val,-7.822520081426056,-3.704081632653061,-6.920224471830986,-7.822520081426056,-0.90229560959507,0.0,-4.118438448772995,142.0,142.0,2.0
qwen3-4b,en,es,ko,es,desc,desc,-1.5233812949640289,0.0,-1.5233812949640289,-1.5233812949640289,0.0,0.0,-1.5233812949640289,139.0,139.0,2.0
qwen3-4b,en,es,ko,es,desc,freq,-1.5233812949640289,0.0,-1.5233812949640289,-0.8579628484712231,0.6654184464928058,0.6654184464928058,-0.8579628484712231,139.0,139.0,2.0
qwen3-4b,en,es,ko,es,desc,val,-1.5233812949640289,0.0,-1.5233812949640289,-0.7393210431654677,0.7840602517985612,0.7840602517985612,-0.7393210431654677,139.0,139.0,2.0
qwen3-4b,en,es,ko,es,freq,desc,-1.5281025179856116,0.0,-1.5233812949640289,-1.5281025179856116,-0.004721223021582732,0.0,-1.5281025179856116,139.0,139.0,2.0
qwen3-4b,en,es,ko,es,freq,freq,-1.5281025179856116,0.0,-1.5233812949640289,-1.5281025179856116,-0.004721223021582732,0.0,-1.5281025179856116,139.0,139.0,2.0
