model,prompt_lang,adj_lang,measure_lang,series,mean_value,source_csv
gemma-2-2b,de,en,fr,iso_freq__proj_desc,0.1984375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_en.csv
gemma-2-2b,de,en,fr,iso_freq__proj_val,0.1275,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_en.csv
gemma-2-2b,de,en,fr,iso_freq__proj_freq,0.01,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_en.csv
gemma-2-2b,de,en,ja,original,-8.9375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_en.csv
gemma-2-2b,de,en,ja,amp_desc,-0.034375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_en.csv
gemma-2-2b,de,en,ja,amp_val,1.3446875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_en.csv
gemma-2-2b,de,en,ja,amp_freq,-0.09375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_en.csv
gemma-2-2b,de,en,ja,iso_desc__proj_desc,-0.0021875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_en.csv
gemma-2-2b,de,en,ja,iso_desc__proj_val,0.0021875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_en.csv
gemma-2-2b,de,en,ja,iso_desc__proj_freq,0.0084375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_en.csv
gemma-2-2b,de,en,ja,iso_val__proj_desc,1.3153125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_en.csv
gemma-2-2b,de,en,ja,iso_val__proj_val,-0.0021875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_en.csv
gemma-2-2b,de,en,ja,iso_val__proj_freq,1.1525,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_en.csv
gemma-2-2b,de,en,ja,iso_freq__proj_desc,-0.130625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_en.csv
gemma-2-2b,de,en,ja,iso_freq__proj_val,0.27125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_en.csv
gemma-2-2b,de,en,ja,iso_freq__proj_freq,0.004375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_en.csv
gemma-2-2b,de,en,ko,original,-10.90875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_en.csv
gemma-2-2b,de,en,ko,amp_desc,0.190625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_en.csv
gemma-2-2b,de,en,ko,amp_val,-0.5759375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_en.csv
gemma-2-2b,de,en,ko,amp_freq,-0.2234375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_en.csv
gemma-2-2b,de,en,ko,iso_desc__proj_desc,0.006875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_en.csv
gemma-2-2b,de,en,ko,iso_desc__proj_val,0.209375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_en.csv
gemma-2-2b,de,en,ko,iso_desc__proj_freq,0.2071875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_en.csv
gemma-2-2b,de,en,ko,iso_val__proj_desc,-0.4759375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_en.csv
gemma-2-2b,de,en,ko,iso_val__proj_val,0.0028125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_en.csv
gemma-2-2b,de,en,ko,iso_val__proj_freq,-0.2384375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_en.csv
gemma-2-2b,de,en,ko,iso_freq__proj_desc,-0.1934375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_en.csv
gemma-2-2b,de,en,ko,iso_freq__proj_val,0.509375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_en.csv
gemma-2-2b,de,en,ko,iso_freq__proj_freq,0.0096875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_en.csv
gemma-2-2b,de,en,zh,original,-8.521875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_en.csv
gemma-2-2b,de,en,zh,amp_desc,-0.05875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_en.csv
gemma-2-2b,de,en,zh,amp_val,0.8255859375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_en.csv
gemma-2-2b,de,en,zh,amp_freq,-0.10828125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_en.csv
gemma-2-2b,de,en,zh,iso_desc__proj_desc,-0.00609375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_en.csv
gemma-2-2b,de,en,zh,iso_desc__proj_val,0.0134375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_en.csv
gemma-2-2b,de,en,zh,iso_desc__proj_freq,0.00828125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_en.csv
gemma-2-2b,de,en,zh,iso_val__proj_desc,0.8076953125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_en.csv
gemma-2-2b,de,en,zh,iso_val__proj_val,-0.0075,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_en.csv
gemma-2-2b,de,en,zh,iso_val__proj_freq,0.358046875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_en.csv
gemma-2-2b,de,en,zh,iso_freq__proj_desc,-0.140625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_en.csv
gemma-2-2b,de,en,zh,iso_freq__proj_val,0.1053125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_en.csv
gemma-2-2b,de,en,zh,iso_freq__proj_freq,0.003125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_en.csv
gemma-2-2b,de,es,de,original,7.00875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,de,amp_desc,-3.521875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,de,amp_val,-4.231875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,de,amp_freq,-6.680625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,de,iso_desc__proj_desc,-0.00875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,de,iso_desc__proj_val,-0.55875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,de,iso_desc__proj_freq,-0.00875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,de,iso_val__proj_desc,-1.18875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,de,iso_val__proj_val,-0.010625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,de,iso_val__proj_freq,0.08375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,de,iso_freq__proj_desc,-2.316875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,de,iso_freq__proj_val,-1.78375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,de,iso_freq__proj_freq,-0.005625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,en,original,2.996875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,en,amp_desc,-2.93125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,en,amp_val,-3.341875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,en,amp_freq,-3.795625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,en,iso_desc__proj_desc,-0.0103125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,en,iso_desc__proj_val,-0.5821875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,en,iso_desc__proj_freq,-0.00875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,en,iso_val__proj_desc,-0.984375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,en,iso_val__proj_val,-0.0034375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,en,iso_val__proj_freq,0.0415625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,en,iso_freq__proj_desc,-1.8415625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,en,iso_freq__proj_val,-1.6675,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,en,iso_freq__proj_freq,-0.008125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,es,original,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,es,amp_desc,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,es,amp_val,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,es,amp_freq,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,es,iso_desc__proj_desc,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,es,iso_desc__proj_val,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,es,iso_desc__proj_freq,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,es,iso_val__proj_desc,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,es,iso_val__proj_val,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,es,iso_val__proj_freq,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,es,iso_freq__proj_desc,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,es,iso_freq__proj_val,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,es,iso_freq__proj_freq,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,fr,original,0.0340625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,fr,amp_desc,-1.68375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,fr,amp_val,-2.1475,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,fr,amp_freq,-1.6078125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,fr,iso_desc__proj_desc,-0.0025,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,fr,iso_desc__proj_val,-0.005,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,fr,iso_desc__proj_freq,-0.0053125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,fr,iso_val__proj_desc,-0.595625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,fr,iso_val__proj_val,0.0015625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,fr,iso_val__proj_freq,-0.0075,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,fr,iso_freq__proj_desc,-0.2134375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,fr,iso_freq__proj_val,0.2840625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,fr,iso_freq__proj_freq,-0.0015625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,ja,original,-5.94359375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,ja,amp_desc,-2.51234375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,ja,amp_val,-2.36734375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,ja,amp_freq,-3.30046875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,ja,iso_desc__proj_desc,-0.00796875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,ja,iso_desc__proj_val,-0.355625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,ja,iso_desc__proj_freq,-0.00453125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,ja,iso_val__proj_desc,-0.666875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,ja,iso_val__proj_val,-0.00375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,ja,iso_val__proj_freq,0.17953125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,ja,iso_freq__proj_desc,-1.2465625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,ja,iso_freq__proj_val,-0.7471875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,ja,iso_freq__proj_freq,-0.006875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,ko,original,-7.913125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,ko,amp_desc,-2.2009375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,ko,amp_val,-2.688125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,ko,amp_freq,-3.324375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,ko,iso_desc__proj_desc,-0.0075,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,ko,iso_desc__proj_val,-0.1259375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,ko,iso_desc__proj_freq,-0.0053125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,ko,iso_val__proj_desc,-0.7925,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,ko,iso_val__proj_val,0.0040625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,ko,iso_val__proj_freq,0.2021875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,ko,iso_freq__proj_desc,-1.59875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,ko,iso_freq__proj_val,-0.2459375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,ko,iso_freq__proj_freq,0.000625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,zh,original,-5.52609375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
gemma-2-2b,de,es,zh,amp_desc,-2.23734375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_de__adj_es.csv
